"gutenberg_id"	"text"
2852	"      some clandestine appointment. So I reasoned with myself in the"
2852	"      morning, and I tell you the direction of my suspicions, however"
2852	"      much the result may have shown that they were unfounded."
2852	""
2852	"      But whatever the true explanation of Barrymore’s movements might"
2852	"      be, I felt that the responsibility of keeping them to myself"
2852	"      until I could explain them was more than I could bear. I had an"
2852	"      interview with the baronet in his study after breakfast, and I"
2852	"      told him all that I had seen. He was less surprised than I had"
2852	"      expected."
2852	""
2852	"      “I knew that Barrymore walked about nights, and I had a mind to"
2852	"      speak to him about it,” said he. “Two or three times I have heard"
2852	"      his steps in the passage, coming and going, just about the hour"
2852	"      you name.”"
2852	""
2852	"      “Perhaps then he pays a visit every night to that particular"
2852	"      window,” I suggested."
2852	""
2852	"      “Perhaps he does. If so, we should be able to shadow him and see"
2852	"      what it is that he is after. I wonder what your friend Holmes"
2852	"      would do if he were here.”"
2852	""
2852	"      “I believe that he would do exactly what you now suggest,” said"
2852	"      I. “He would follow Barrymore and see what he did.”"
2852	""
2852	"      “Then we shall do it together.”"
2852	""
2852	"      “But surely he would hear us.”"
2852	""
2852	"      “The man is rather deaf, and in any case we must take our chance"
2852	"      of that. We’ll sit up in my room tonight and wait until he"
2852	"      passes.” Sir Henry rubbed his hands with pleasure, and it was"
2852	"      evident that he hailed the adventure as a relief to his somewhat"
2852	"      quiet life upon the moor."
2852	""
2852	"      The baronet has been in communication with the architect who"
2852	"      prepared the plans for Sir Charles, and with a contractor from"
2852	"      London, so that we may expect great changes to begin here soon."
2852	"      There have been decorators and furnishers up from Plymouth, and"
2852	"      it is evident that our friend has large ideas and means to spare"
2852	"      no pains or expense to restore the grandeur of his family. When"
2852	"      the house is renovated and refurnished, all that he will need"
2852	"      will be a wife to make it complete. Between ourselves there are"
2852	"      pretty clear signs that this will not be wanting if the lady is"
2852	"      willing, for I have seldom seen a man more infatuated with a"
2852	"      woman than he is with our beautiful neighbour, Miss Stapleton."
2852	"      And yet the course of true love does not run quite as smoothly as"
2852	"      one would under the circumstances expect. Today, for example, its"
2852	"      surface was broken by a very unexpected ripple, which has caused"
2852	"      our friend considerable perplexity and annoyance."
2852	""
2852	"      After the conversation which I have quoted about Barrymore, Sir"
2852	"      Henry put on his hat and prepared to go out. As a matter of"
2852	"      course I did the same."
2852	""
2852	"      “What, are _you_ coming, Watson?” he asked, looking at me in a"
2852	"      curious way."
2852	""
2852	"      “That depends on whether you are going on the moor,” said I."
2852	""
2852	"      “Yes, I am.”"
2852	""
2852	"      “Well, you know what my instructions are. I am sorry to intrude,"
2852	"      but you heard how earnestly Holmes insisted that I should not"
2852	"      leave you, and especially that you should not go alone upon the"
2852	"      moor.”"
2852	""
2852	"      Sir Henry put his hand upon my shoulder with a pleasant smile."
2852	""
2852	"      “My dear fellow,” said he, “Holmes, with all his wisdom, did not"
2852	"      foresee some things which have happened since I have been on the"
2852	"      moor. You understand me? I am sure that you are the last man in"
2852	"      the world who would wish to be a spoil-sport. I must go out"
2852	"      alone.”"
2852	""
2852	"      It put me in a most awkward position. I was at a loss what to say"
2852	"      or what to do, and before I had made up my mind he picked up his"
2852	"      cane and was gone."
2852	""
2852	"      But when I came to think the matter over my conscience reproached"
2852	"      me bitterly for having on any pretext allowed him to go out of my"
2852	"      sight. I imagined what my feelings would be if I had to return to"
2852	"      you and to confess that some misfortune had occurred through my"
2852	"      disregard for your instructions. I assure you my cheeks flushed"
2852	"      at the very thought. It might not even now be too late to"
2852	"      overtake him, so I set off at once in the direction of Merripit"
2852	"      House."
2852	""
2852	"      I hurried along the road at the top of my speed without seeing"
2852	"      anything of Sir Henry, until I came to the point where the moor"
2852	"      path branches off. There, fearing that perhaps I had come in the"
2852	"      wrong direction after all, I mounted a hill from which I could"
2852	"      command a view—the same hill which is cut into the dark quarry."
2852	"      Thence I saw him at once. He was on the moor path about a quarter"
2852	"      of a mile off, and a lady was by his side who could only be Miss"
2852	"      Stapleton. It was clear that there was already an understanding"
2852	"      between them and that they had met by appointment. They were"
2852	"      walking slowly along in deep conversation, and I saw her making"
2852	"      quick little movements of her hands as if she were very earnest"
2852	"      in what she was saying, while he listened intently, and once or"
2852	"      twice shook his head in strong dissent. I stood among the rocks"
2852	"      watching them, very much puzzled as to what I should do next. To"
2852	"      follow them and break into their intimate conversation seemed to"
2852	"      be an outrage, and yet my clear duty was never for an instant to"
2852	"      let him out of my sight. To act the spy upon a friend was a"
2852	"      hateful task. Still, I could see no better course than to observe"
2852	"      him from the hill, and to clear my conscience by confessing to"
2852	"      him afterwards what I had done. It is true that if any sudden"
2852	"      danger had threatened him I was too far away to be of use, and"
2852	"      yet I am sure that you will agree with me that the position was"
2852	"      very difficult, and that there was nothing more which I could do."
2852	""
2852	"      Our friend, Sir Henry, and the lady had halted on the path and"
2852	"      were standing deeply absorbed in their conversation, when I was"
2852	"      suddenly aware that I was not the only witness of their"
2852	"      interview. A wisp of green floating in the air caught my eye, and"
2852	"      another glance showed me that it was carried on a stick by a man"
2852	"      who was moving among the broken ground. It was Stapleton with his"
2852	"      butterfly-net. He was very much closer to the pair than I was,"
2852	"      and he appeared to be moving in their direction. At this instant"
2852	"      Sir Henry suddenly drew Miss Stapleton to his side. His arm was"
2852	"      round her, but it seemed to me that she was straining away from"
2852	"      him with her face averted. He stooped his head to hers, and she"
2852	"      raised one hand as if in protest. Next moment I saw them spring"
2852	"      apart and turn hurriedly round. Stapleton was the cause of the"
2852	"      interruption. He was running wildly towards them, his absurd net"
2852	"      dangling behind him. He gesticulated and almost danced with"
2852	"      excitement in front of the lovers. What the scene meant I could"
2852	"      not imagine, but it seemed to me that Stapleton was abusing Sir"
2852	"      Henry, who offered explanations, which became more angry as the"
2852	"      other refused to accept them. The lady stood by in haughty"
2852	"      silence. Finally Stapleton turned upon his heel and beckoned in a"
2852	"      peremptory way to his sister, who, after an irresolute glance at"
2852	"      Sir Henry, walked off by the side of her brother. The"
2852	"      naturalist’s angry gestures showed that the lady was included in"
2852	"      his displeasure. The baronet stood for a minute looking after"
2852	"      them, and then he walked slowly back the way that he had come,"
2852	"      his head hanging, the very picture of dejection."
2852	""
2852	"      What all this meant I could not imagine, but I was deeply ashamed"
2852	"      to have witnessed so intimate a scene without my friend’s"
2852	"      knowledge. I ran down the hill therefore and met the baronet at"
2852	"      the bottom. His face was flushed with anger and his brows were"
2852	"      wrinkled, like one who is at his wit’s ends what to do."
2852	""
2852	"      “Halloa, Watson! Where have you dropped from?” said he. “You"
2852	"      don’t mean to say that you came after me in spite of all?”"
2852	""
2852	"      I explained everything to him: how I had found it impossible to"
2852	"      remain behind, how I had followed him, and how I had witnessed"
2852	"      all that had occurred. For an instant his eyes blazed at me, but"
2852	"      my frankness disarmed his anger, and he broke at last into a"
2852	"      rather rueful laugh."
2852	""
2852	"      “You would have thought the middle of that prairie a fairly safe"
2852	"      place for a man to be private,” said he, “but, by thunder, the"
2852	"      whole countryside seems to have been out to see me do my"
2852	"      wooing—and a mighty poor wooing at that! Where had you engaged a"
2852	"      seat?”"
2852	""
2852	"      “I was on that hill.”"
2852	""
2852	"      “Quite in the back row, eh? But her brother was well up to the"
2852	"      front. Did you see him come out on us?”"
2852	""
2852	"      “Yes, I did.”"
2852	""
2852	"      “Did he ever strike you as being crazy—this brother of hers?”"
2852	""
2852	"      “I can’t say that he ever did.”"
2852	""
2852	"      “I dare say not. I always thought him sane enough until today,"
2852	"      but you can take it from me that either he or I ought to be in a"
2852	"      straitjacket. What’s the matter with me, anyhow? You’ve lived"
2852	"      near me for some weeks, Watson. Tell me straight, now! Is there"
2852	"      anything that would prevent me from making a good husband to a"
2852	"      woman that I loved?”"
2852	""
2852	"      “I should say not.”"
2852	""
2852	"      “He can’t object to my worldly position, so it must be myself"
2852	"      that he has this down on. What has he against me? I never hurt"
2852	"      man or woman in my life that I know of. And yet he would not so"
2852	"      much as let me touch the tips of her fingers.”"
2852	""
2852	"      “Did he say so?”"
2852	""
2852	"      “That, and a deal more. I tell you, Watson, I’ve only known her"
2852	"      these few weeks, but from the first I just felt that she was made"
2852	"      for me, and she, too—she was happy when she was with me, and that"
2852	"      I’ll swear. There’s a light in a woman’s eyes that speaks louder"
2852	"      than words. But he has never let us get together and it was only"
2852	"      today for the first time that I saw a chance of having a few"
2852	"      words with her alone. She was glad to meet me, but when she did"
2852	"      it was not love that she would talk about, and she wouldn’t have"
2852	"      let me talk about it either if she could have stopped it. She"
2852	"      kept coming back to it that this was a place of danger, and that"
2852	"      she would never be happy until I had left it. I told her that"
2852	"      since I had seen her I was in no hurry to leave it, and that if"
2852	"      she really wanted me to go, the only way to work it was for her"
2852	"      to arrange to go with me. With that I offered in as many words to"
2852	"      marry her, but before she could answer, down came this brother of"
2852	"      hers, running at us with a face on him like a madman. He was just"
2852	"      white with rage, and those light eyes of his were blazing with"
2852	"      fury. What was I doing with the lady? How dared I offer her"
2852	"      attentions which were distasteful to her? Did I think that"
2852	"      because I was a baronet I could do what I liked? If he had not"
2852	"      been her brother I should have known better how to answer him. As"
2852	"      it was I told him that my feelings towards his sister were such"
2852	"      as I was not ashamed of, and that I hoped that she might honour"
2852	"      me by becoming my wife. That seemed to make the matter no better,"
2852	"      so then I lost my temper too, and I answered him rather more"
2852	"      hotly than I should perhaps, considering that she was standing"
2852	"      by. So it ended by his going off with her, as you saw, and here"
2852	"      am I as badly puzzled a man as any in this county. Just tell me"
2852	"      what it all means, Watson, and I’ll owe you more than ever I can"
2852	"      hope to pay.”"
2852	""
2852	"      I tried one or two explanations, but, indeed, I was completely"
2852	"      puzzled myself. Our friend’s title, his fortune, his age, his"
2852	"      character, and his appearance are all in his favour, and I know"
2852	"      nothing against him unless it be this dark fate which runs in his"
2852	"      family. That his advances should be rejected so brusquely without"
2852	"      any reference to the lady’s own wishes and that the lady should"
2852	"      accept the situation without protest is very amazing. However,"
2852	"      our conjectures were set at rest by a visit from Stapleton"
2852	"      himself that very afternoon. He had come to offer apologies for"
2852	"      his rudeness of the morning, and after a long private interview"
2852	"      with Sir Henry in his study the upshot of their conversation was"
2852	"      that the breach is quite healed, and that we are to dine at"
2852	"      Merripit House next Friday as a sign of it."
2852	""
2852	"      “I don’t say now that he isn’t a crazy man,” said Sir Henry; “I"
2852	"      can’t forget the look in his eyes when he ran at me this morning,"
2852	"      but I must allow that no man could make a more handsome apology"
2852	"      than he has done.”"
2852	""
2852	"      “Did he give any explanation of his conduct?”"
2852	""
2852	"      “His sister is everything in his life, he says. That is natural"
2852	"      enough, and I am glad that he should understand her value. They"
2852	"      have always been together, and according to his account he has"
2852	"      been a very lonely man with only her as a companion, so that the"
2852	"      thought of losing her was really terrible to him. He had not"
2852	"      understood, he said, that I was becoming attached to her, but"
2852	"      when he saw with his own eyes that it was really so, and that she"
2852	"      might be taken away from him, it gave him such a shock that for a"
2852	"      time he was not responsible for what he said or did. He was very"
2852	"      sorry for all that had passed, and he recognized how foolish and"
2852	"      how selfish it was that he should imagine that he could hold a"
2852	"      beautiful woman like his sister to himself for her whole life. If"
2852	"      she had to leave him he had rather it was to a neighbour like"
2852	"      myself than to anyone else. But in any case it was a blow to him"
2852	"      and it would take him some time before he could prepare himself"
2852	"      to meet it. He would withdraw all opposition upon his part if I"
2852	"      would promise for three months to let the matter rest and to be"
2852	"      content with cultivating the lady’s friendship during that time"
2852	"      without claiming her love. This I promised, and so the matter"
2852	"      rests.”"
2852	""
2852	"      So there is one of our small mysteries cleared up. It is"
2852	"      something to have touched bottom anywhere in this bog in which we"
2852	"      are floundering. We know now why Stapleton looked with disfavour"
2852	"      upon his sister’s suitor—even when that suitor was so eligible a"
2852	"      one as Sir Henry. And now I pass on to another thread which I"
2852	"      have extricated out of the tangled skein, the mystery of the sobs"
2852	"      in the night, of the tear-stained face of Mrs. Barrymore, of the"
2852	"      secret journey of the butler to the western lattice window."
2852	"      Congratulate me, my dear Holmes, and tell me that I have not"
2852	"      disappointed you as an agent—that you do not regret the"
2852	"      confidence which you showed in me when you sent me down. All"
2852	"      these things have by one night’s work been thoroughly cleared."
2852	""
2852	"      I have said “by one night’s work,” but, in truth, it was by two"
2852	"      nights’ work, for on the first we drew entirely blank. I sat up"
2852	"      with Sir Henry in his rooms until nearly three o’clock in the"
2852	"      morning, but no sound of any sort did we hear except the chiming"
2852	"      clock upon the stairs. It was a most melancholy vigil and ended"
2852	"      by each of us falling asleep in our chairs. Fortunately we were"
2852	"      not discouraged, and we determined to try again. The next night"
2852	"      we lowered the lamp and sat smoking cigarettes without making the"
2852	"      least sound. It was incredible how slowly the hours crawled by,"
2852	"      and yet we were helped through it by the same sort of patient"
2852	"      interest which the hunter must feel as he watches the trap into"
2852	"      which he hopes the game may wander. One struck, and two, and we"
2852	"      had almost for the second time given it up in despair when in an"
2852	"      instant we both sat bolt upright in our chairs with all our weary"
2852	"      senses keenly on the alert once more. We had heard the creak of a"
2852	"      step in the passage."
2852	""
2852	"      Very stealthily we heard it pass along until it died away in the"
2852	"      distance. Then the baronet gently opened his door and we set out"
2852	"      in pursuit. Already our man had gone round the gallery and the"
2852	"      corridor was all in darkness. Softly we stole along until we had"
2852	"      come into the other wing. We were just in time to catch a glimpse"
2852	"      of the tall, black-bearded figure, his shoulders rounded as he"
2852	"      tiptoed down the passage. Then he passed through the same door as"
2852	"      before, and the light of the candle framed it in the darkness and"
2852	"      shot one single yellow beam across the gloom of the corridor. We"
2852	"      shuffled cautiously towards it, trying every plank before we"
2852	"      dared to put our whole weight upon it. We had taken the"
2852	"      precaution of leaving our boots behind us, but, even so, the old"
2852	"      boards snapped and creaked beneath our tread. Sometimes it seemed"
2852	"      impossible that he should fail to hear our approach. However, the"
2852	"      man is fortunately rather deaf, and he was entirely preoccupied"
2852	"      in that which he was doing. When at last we reached the door and"
2852	"      peeped through we found him crouching at the window, candle in"
2852	"      hand, his white, intent face pressed against the pane, exactly as"
2852	"      I had seen him two nights before."
2852	""
2852	"      We had arranged no plan of campaign, but the baronet is a man to"
2852	"      whom the most direct way is always the most natural. He walked"
2852	"      into the room, and as he did so Barrymore sprang up from the"
2852	"      window with a sharp hiss of his breath and stood, livid and"
2852	"      trembling, before us. His dark eyes, glaring out of the white"
2852	"      mask of his face, were full of horror and astonishment as he"
2852	"      gazed from Sir Henry to me."
2852	""
2852	"      “What are you doing here, Barrymore?”"
2852	""
2852	"      “Nothing, sir.” His agitation was so great that he could hardly"
2852	"      speak, and the shadows sprang up and down from the shaking of his"
2852	"      candle. “It was the window, sir. I go round at night to see that"
2852	"      they are fastened.”"
2852	""
2852	"      “On the second floor?”"
2852	""
2852	"      “Yes, sir, all the windows.”"
2852	""
2852	"      “Look here, Barrymore,” said Sir Henry sternly, “we have made up"
2852	"      our minds to have the truth out of you, so it will save you"
2852	"      trouble to tell it sooner rather than later. Come, now! No lies!"
2852	"      What were you doing at that window?”"
2852	""
2852	"      The fellow looked at us in a helpless way, and he wrung his hands"
2852	"      together like one who is in the last extremity of doubt and"
2852	"      misery."
2852	""
2852	"      “I was doing no harm, sir. I was holding a candle to the window.”"
2852	""
2852	"      “And why were you holding a candle to the window?”"
2852	""
2852	"      “Don’t ask me, Sir Henry—don’t ask me! I give you my word, sir,"
2852	"      that it is not my secret, and that I cannot tell it. If it"
2852	"      concerned no one but myself I would not try to keep it from you.”"
2852	""
2852	"      A sudden idea occurred to me, and I took the candle from the"
2852	"      trembling hand of the butler."
2852	""
2852	"      “He must have been holding it as a signal,” said I. “Let us see"
2852	"      if there is any answer.” I held it as he had done, and stared out"
2852	"      into the darkness of the night. Vaguely I could discern the black"
2852	"      bank of the trees and the lighter expanse of the moor, for the"
2852	"      moon was behind the clouds. And then I gave a cry of exultation,"
2852	"      for a tiny pinpoint of yellow light had suddenly transfixed the"
2852	"      dark veil, and glowed steadily in the centre of the black square"
2852	"      framed by the window."
2852	""
2852	"      “There it is!” I cried."
2852	""
2852	"      “No, no, sir, it is nothing—nothing at all!” the butler broke in;"
2852	"      “I assure you, sir—”"
2852	""
2852	"      “Move your light across the window, Watson!” cried the baronet."
2852	"      “See, the other moves also! Now, you rascal, do you deny that it"
2852	"      is a signal? Come, speak up! Who is your confederate out yonder,"
2852	"      and what is this conspiracy that is going on?”"
2852	""
2852	"      The man’s face became openly defiant. “It is my business, and not"
2852	"      yours. I will not tell.”"
2852	""
2852	"      “Then you leave my employment right away.”"
2852	""
2852	"      “Very good, sir. If I must I must.”"
2852	""
2852	"      “And you go in disgrace. By thunder, you may well be ashamed of"
2852	"      yourself. Your family has lived with mine for over a hundred"
2852	"      years under this roof, and here I find you deep in some dark plot"
2852	"      against me.”"
2852	""
2852	"      “No, no, sir; no, not against you!” It was a woman’s voice, and"
2852	"      Mrs. Barrymore, paler and more horror-struck than her husband,"
2852	"      was standing at the door. Her bulky figure in a shawl and skirt"
2852	"      might have been comic were it not for the intensity of feeling"
2852	"      upon her face."
2852	""
2852	"      “We have to go, Eliza. This is the end of it. You can pack our"
2852	"      things,” said the butler."
2852	""
2852	"      “Oh, John, John, have I brought you to this? It is my doing, Sir"
2852	"      Henry—all mine. He has done nothing except for my sake and"
2852	"      because I asked him.”"
2852	""
2852	"      “Speak out, then! What does it mean?”"
2852	""
2852	"      “My unhappy brother is starving on the moor. We cannot let him"
2852	"      perish at our very gates. The light is a signal to him that food"
2852	"      is ready for him, and his light out yonder is to show the spot to"
2852	"      which to bring it.”"
2852	""
2852	"      “Then your brother is—”"
2852	""
2852	"      “The escaped convict, sir—Selden, the criminal.”"
2852	""
2852	"      “That’s the truth, sir,” said Barrymore. “I said that it was not"
2852	"      my secret and that I could not tell it to you. But now you have"
2852	"      heard it, and you will see that if there was a plot it was not"
2852	"      against you.”"
2852	""
2852	"      This, then, was the explanation of the stealthy expeditions at"
2852	"      night and the light at the window. Sir Henry and I both stared at"
2852	"      the woman in amazement. Was it possible that this stolidly"
2852	"      respectable person was of the same blood as one of the most"
2852	"      notorious criminals in the country?"
2852	""
2852	"      “Yes, sir, my name was Selden, and he is my younger brother. We"
2852	"      humoured him too much when he was a lad and gave him his own way"
2852	"      in everything until he came to think that the world was made for"
2852	"      his pleasure, and that he could do what he liked in it. Then as"
2852	"      he grew older he met wicked companions, and the devil entered"
2852	"      into him until he broke my mother’s heart and dragged our name in"
2852	"      the dirt. From crime to crime he sank lower and lower until it is"
2852	"      only the mercy of God which has snatched him from the scaffold;"
2852	"      but to me, sir, he was always the little curly-headed boy that I"
2852	"      had nursed and played with as an elder sister would. That was why"
2852	"      he broke prison, sir. He knew that I was here and that we could"
2852	"      not refuse to help him. When he dragged himself here one night,"
2852	"      weary and starving, with the warders hard at his heels, what"
2852	"      could we do? We took him in and fed him and cared for him. Then"
2852	"      you returned, sir, and my brother thought he would be safer on"
2852	"      the moor than anywhere else until the hue and cry was over, so he"
2852	"      lay in hiding there. But every second night we made sure if he"
2852	"      was still there by putting a light in the window, and if there"
2852	"      was an answer my husband took out some bread and meat to him."
2852	"      Every day we hoped that he was gone, but as long as he was there"
2852	"      we could not desert him. That is the whole truth, as I am an"
2852	"      honest Christian woman and you will see that if there is blame in"
2852	"      the matter it does not lie with my husband but with me, for whose"
2852	"      sake he has done all that he has.”"
2852	""
2852	"      The woman’s words came with an intense earnestness which carried"
2852	"      conviction with them."
2852	""
2852	"      “Is this true, Barrymore?”"
2852	""
2852	"      “Yes, Sir Henry. Every word of it.”"
2852	""
2852	"      “Well, I cannot blame you for standing by your own wife. Forget"
2852	"      what I have said. Go to your room, you two, and we shall talk"
2852	"      further about this matter in the morning.”"
2852	""
2852	"      When they were gone we looked out of the window again. Sir Henry"
2852	"      had flung it open, and the cold night wind beat in upon our"
2852	"      faces. Far away in the black distance there still glowed that one"
2852	"      tiny point of yellow light."
2852	""
2852	"      “I wonder he dares,” said Sir Henry."
2852	""
2852	"      “It may be so placed as to be only visible from here.”"
2852	""
2852	"      “Very likely. How far do you think it is?”"
2852	""
2852	"      “Out by the Cleft Tor, I think.”"
2852	""
2852	"      “Not more than a mile or two off.”"
2852	""
2852	"      “Hardly that.”"
2852	""
2852	"      “Well, it cannot be far if Barrymore had to carry out the food to"
2852	"      it. And he is waiting, this villain, beside that candle. By"
2852	"      thunder, Watson, I am going out to take that man!”"
2852	""
2852	"      The same thought had crossed my own mind. It was not as if the"
2852	"      Barrymores had taken us into their confidence. Their secret had"
2852	"      been forced from them. The man was a danger to the community, an"
2852	"      unmitigated scoundrel for whom there was neither pity nor excuse."
2852	"      We were only doing our duty in taking this chance of putting him"
2852	"      back where he could do no harm. With his brutal and violent"
2852	"      nature, others would have to pay the price if we held our hands."
2852	"      Any night, for example, our neighbours the Stapletons might be"
2852	"      attacked by him, and it may have been the thought of this which"
2852	"      made Sir Henry so keen upon the adventure."
2852	""
2852	"      “I will come,” said I."
2852	""
2852	"      “Then get your revolver and put on your boots. The sooner we"
2852	"      start the better, as the fellow may put out his light and be"
2852	"      off.”"
2852	""
2852	"      In five minutes we were outside the door, starting upon our"
2852	"      expedition. We hurried through the dark shrubbery, amid the dull"
2852	"      moaning of the autumn wind and the rustle of the falling leaves."
2852	"      The night air was heavy with the smell of damp and decay. Now and"
2852	"      again the moon peeped out for an instant, but clouds were driving"
2852	"      over the face of the sky, and just as we came out on the moor a"
2852	"      thin rain began to fall. The light still burned steadily in"
2852	"      front."
2852	""
2852	"      “Are you armed?” I asked."
2852	""
2852	"      “I have a hunting-crop.”"
2852	""
2852	"      “We must close in on him rapidly, for he is said to be a"
2852	"      desperate fellow. We shall take him by surprise and have him at"
2852	"      our mercy before he can resist.”"
2852	""
2852	"      “I say, Watson,” said the baronet, “what would Holmes say to"
2852	"      this? How about that hour of darkness in which the power of evil"
2852	"      is exalted?”"
2852	""
2852	"      As if in answer to his words there rose suddenly out of the vast"
2852	"      gloom of the moor that strange cry which I had already heard upon"
2852	"      the borders of the great Grimpen Mire. It came with the wind"
2852	"      through the silence of the night, a long, deep mutter, then a"
2852	"      rising howl, and then the sad moan in which it died away. Again"
2852	"      and again it sounded, the whole air throbbing with it, strident,"
2852	"      wild, and menacing. The baronet caught my sleeve and his face"
2852	"      glimmered white through the darkness."
2852	""
2852	"      “My God, what’s that, Watson?”"
2852	""
2852	"      “I don’t know. It’s a sound they have on the moor. I heard it"
2852	"      once before.”"
2852	""
2852	"      It died away, and an absolute silence closed in upon us. We stood"
2852	"      straining our ears, but nothing came."
2852	""
2852	"      “Watson,” said the baronet, “it was the cry of a hound.”"
2852	""
2852	"      My blood ran cold in my veins, for there was a break in his voice"
2852	"      which told of the sudden horror which had seized him."
2852	""
2852	"      “What do they call this sound?” he asked."
2852	""
2852	"      “Who?”"
2852	""
2852	"      “The folk on the countryside.”"
2852	""
2852	"      “Oh, they are ignorant people. Why should you mind what they call"
2852	"      it?”"
2852	""
2852	"      “Tell me, Watson. What do they say of it?”"
2852	""
2852	"      I hesitated but could not escape the question."
2852	""
2852	"      “They say it is the cry of the Hound of the Baskervilles.”"
2852	""
2852	"      He groaned and was silent for a few moments."
2852	""
2852	"      “A hound it was,” he said at last, “but it seemed to come from"
2852	"      miles away, over yonder, I think.”"
2852	""
2852	"      “It was hard to say whence it came.”"
2852	""
2852	"      “It rose and fell with the wind. Isn’t that the direction of the"
2852	"      great Grimpen Mire?”"
2852	""
2852	"      “Yes, it is.”"
2852	""
2852	"      “Well, it was up there. Come now, Watson, didn’t you think"
2852	"      yourself that it was the cry of a hound? I am not a child. You"
2852	"      need not fear to speak the truth.”"
2852	""
2852	"      “Stapleton was with me when I heard it last. He said that it"
2852	"      might be the calling of a strange bird.”"
2852	""
2852	"      “No, no, it was a hound. My God, can there be some truth in all"
2852	"      these stories? Is it possible that I am really in danger from so"
2852	"      dark a cause? You don’t believe it, do you, Watson?”"
2852	""
2852	"      “No, no.”"
2852	""
2852	"      “And yet it was one thing to laugh about it in London, and it is"
2852	"      another to stand out here in the darkness of the moor and to hear"
2852	"      such a cry as that. And my uncle! There was the footprint of the"
2852	"      hound beside him as he lay. It all fits together. I don’t think"
2852	"      that I am a coward, Watson, but that sound seemed to freeze my"
2852	"      very blood. Feel my hand!”"
2852	""
2852	"      It was as cold as a block of marble."
2852	""
2852	"      “You’ll be all right tomorrow.”"
2852	""
2852	"      “I don’t think I’ll get that cry out of my head. What do you"
2852	"      advise that we do now?”"
2852	""
2852	"      “Shall we turn back?”"
2852	""
2852	"      “No, by thunder; we have come out to get our man, and we will do"
2852	"      it. We after the convict, and a hell-hound, as likely as not,"
2852	"      after us. Come on! We’ll see it through if all the fiends of the"
2852	"      pit were loose upon the moor.”"
2852	""
2852	"      We stumbled slowly along in the darkness, with the black loom of"
2852	"      the craggy hills around us, and the yellow speck of light burning"
2852	"      steadily in front. There is nothing so deceptive as the distance"
2852	"      of a light upon a pitch-dark night, and sometimes the glimmer"
2852	"      seemed to be far away upon the horizon and sometimes it might"
2852	"      have been within a few yards of us. But at last we could see"
2852	"      whence it came, and then we knew that we were indeed very close."
2852	"      A guttering candle was stuck in a crevice of the rocks which"
2852	"      flanked it on each side so as to keep the wind from it and also"
2852	"      to prevent it from being visible, save in the direction of"
2852	"      Baskerville Hall. A boulder of granite concealed our approach,"
2852	"      and crouching behind it we gazed over it at the signal light. It"
2852	"      was strange to see this single candle burning there in the middle"
2852	"      of the moor, with no sign of life near it—just the one straight"
2852	"      yellow flame and the gleam of the rock on each side of it."
2852	""
2852	"      “What shall we do now?” whispered Sir Henry."
2852	""
2852	"      “Wait here. He must be near his light. Let us see if we can get a"
2852	"      glimpse of him.”"
2852	""
2852	"      The words were hardly out of my mouth when we both saw him. Over"
2852	"      the rocks, in the crevice of which the candle burned, there was"
2852	"      thrust out an evil yellow face, a terrible animal face, all"
2852	"      seamed and scored with vile passions. Foul with mire, with a"
2852	"      bristling beard, and hung with matted hair, it might well have"
2852	"      belonged to one of those old savages who dwelt in the burrows on"
2852	"      the hillsides. The light beneath him was reflected in his small,"
2852	"      cunning eyes which peered fiercely to right and left through the"
2852	"      darkness like a crafty and savage animal who has heard the steps"
2852	"      of the hunters."
2852	""
2852	"      Something had evidently aroused his suspicions. It may have been"
2852	"      that Barrymore had some private signal which we had neglected to"
2852	"      give, or the fellow may have had some other reason for thinking"
2852	"      that all was not well, but I could read his fears upon his wicked"
2852	"      face. Any instant he might dash out the light and vanish in the"
2852	"      darkness. I sprang forward therefore, and Sir Henry did the same."
2852	"      At the same moment the convict screamed out a curse at us and"
2852	"      hurled a rock which splintered up against the boulder which had"
2852	"      sheltered us. I caught one glimpse of his short, squat, strongly"
2852	"      built figure as he sprang to his feet and turned to run. At the"
2852	"      same moment by a lucky chance the moon broke through the clouds."
2852	"      We rushed over the brow of the hill, and there was our man"
2852	"      running with great speed down the other side, springing over the"
2852	"      stones in his way with the activity of a mountain goat. A lucky"
2852	"      long shot of my revolver might have crippled him, but I had"
2852	"      brought it only to defend myself if attacked and not to shoot an"
2852	"      unarmed man who was running away."
2852	""
2852	"      We were both swift runners and in fairly good training, but we"
2852	"      soon found that we had no chance of overtaking him. We saw him"
2852	"      for a long time in the moonlight until he was only a small speck"
2852	"      moving swiftly among the boulders upon the side of a distant"
2852	"      hill. We ran and ran until we were completely blown, but the"
2852	"      space between us grew ever wider. Finally we stopped and sat"
2852	"      panting on two rocks, while we watched him disappearing in the"
2852	"      distance."
2852	""
2852	"      And it was at this moment that there occurred a most strange and"
2852	"      unexpected thing. We had risen from our rocks and were turning to"
2852	"      go home, having abandoned the hopeless chase. The moon was low"
2852	"      upon the right, and the jagged pinnacle of a granite tor stood up"
2852	"      against the lower curve of its silver disc. There, outlined as"
2852	"      black as an ebony statue on that shining background, I saw the"
2852	"      figure of a man upon the tor. Do not think that it was a"
2852	"      delusion, Holmes. I assure you that I have never in my life seen"
2852	"      anything more clearly. As far as I could judge, the figure was"
